quote_date,region,desc,price
2021-03-01,South East,Fruit,3388.32
2021-03-01,South East,Fuels and lubricants,136.72
2021-03-01,South East,Furniture and furnishings,232220.51
2021-03-01,South East,"Games, toys and hobbies",4833.81
2021-03-01,South East,"Gardens, plants and flowers",453.21
2021-03-01,South East,Garments,60670.73
2021-03-01,South East,"Glassware, tableware and household utensils",5607.4
2021-03-01,South East,Hospital services,51519.96
2021-03-01,South East,Household textiles,11591.66
2021-03-01,South East,"Jewellery, clocks and watches",71690.78
2021-03-01,South East,Liquid Fuels,2545.63
2021-03-01,South East,Maintenance and repairs,16887.940000000002
2021-03-01,South East,Major appliances and small electric goods,53823.89
2021-03-01,South East,Major durables for in/outdoor recreation,3086.54
2021-03-01,South East,Materials for maintenance and repair,2196.9300000000003
2021-03-01,South East,Meat,3695.02
2021-03-01,South East,Medical services and paramedical services,1371.0
2021-03-01,South East,"Milk, cheese and eggs",1329.08
2021-03-01,South East,"Mineral waters, soft drinks and juices",431.43
2021-03-01,South East,"Misc. printed matter, stationery, drawing materials",872.8000000000001
2021-03-01,South East,Motorcycles and bicycles,23164.870000000003
2021-03-01,South East,Non-durable household goods,624.14
2021-03-01,South East,Oils and fats,283.55
2021-03-01,South East,Other clothing and clothing accessories,3268.3900000000003
2021-03-01,South East,Other medical and therapeutic equipment,2266.65
2021-03-01,South East,Other personal effects,5402.24
2021-03-01,South East,Other services,8344.86
2021-03-01,South East,Other services nec,294740.46
2021-03-01,South East,Passenger transport by road,10861.45
2021-03-01,South East,"Pets, related products and services",2541.2400000000002
2021-03-01,South East,Pharmaceutical products,354.81
2021-03-01,South East,"Photographic, cinematographic and optical equipment",1496.95
2021-03-01,South East,Reception and reproduction of sound and pictures,29427.850000000002
2021-03-01,South East,Recording media,397.34
2021-03-01,South East,Repair of audio-visual equipment & related products,844.9
2021-03-01,South East,Repair of household appliances,786.9
2021-03-01,South East,Restaurants & cafes,1032.16
2021-03-01,South East,Services for maintenance and repair,4853.96
2021-03-01,South East,Social protection,47558.38
2021-03-01,South East,Solid Fuels,1065.45
2021-03-01,South East,Spare parts and accessories,2625.3199999999997
2021-03-01,South East,Spirits,1890.92
2021-03-01,South East,"Sugar, jam, syrups, chocolate and confectionery",311.09000000000003
2021-03-01,South East,Telephone and telefax equipment and services,3397.7799999999997
2021-03-01,South East,Tobacco,2367.92
2021-03-01,South East,Tools and equipment for house and garden,8644.26
2021-03-01,South East,Vegetables including potatoes and tubers,1805.01
2021-03-01,South East,Wine,1753.97
2021-03-01,South West,Appliances and products for personal care,6423.18
2021-03-01,South West,Beer,435.42
2021-03-01,South West,Books,1080.45
2021-03-01,South West,Bread and cereals,493.67
2021-03-01,South West,Carpets and other floor coverings,3493.17
2021-03-01,South West,"Cleaning, repair and hire of clothing",159.7
2021-03-01,South West,"Coffee, tea and cocoa",275.31
2021-03-01,South West,Cultural services,2.55
2021-03-01,South West,Dental services,671.0
2021-03-01,South West,Domestic services and household services,1758.95
2021-03-01,South West,Equipment for sport and open-air recreation,3202.48
2021-03-01,South West,Fish,711.22
2021-03-01,South West,Food products nec,553.39
2021-03-01,South West,Footwear including repairs,21737.74
2021-03-01,South West,Fruit,1690.07
2021-03-01,South West,Fuels and lubricants,65.67
2021-03-01,South West,Furniture and furnishings,156023.35
2021-03-01,South West,"Games, toys and hobbies",3456.65
2021-03-01,South West,"Gardens, plants and flowers",194.28
2021-03-01,South West,Garments,37935.26
2021-03-01,South West,"Glassware, tableware and household utensils",3392.08
2021-03-01,South West,Hospital services,14964.0
2021-03-01,South West,Household textiles,10151.7
2021-03-01,South West,"Jewellery, clocks and watches",28244.82
2021-03-01,South West,Liquid Fuels,7630.28
2021-03-01,South West,Maintenance and repairs,4675.05
2021-03-01,South West,Major appliances and small electric goods,37264.45
2021-03-01,South West,Major durables for in/outdoor recreation,1732.1100000000001
2021-03-01,South West,Materials for maintenance and repair,1143.56
2021-03-01,South West,Meat,2485.79
2021-03-01,South West,Medical services and paramedical services,595.0
2021-03-01,South West,"Milk, cheese and eggs",889.64
2021-03-01,South West,"Mineral waters, soft drinks and juices",317.8
2021-03-01,South West,"Misc. printed matter, stationery, drawing materials",709.28
2021-03-01,South West,Motorcycles and bicycles,7434.91
2021-03-01,South West,Non-durable household goods,404.62
2021-03-01,South West,Oils and fats,225.62
2021-03-01,South West,Other clothing and clothing accessories,1715.9099999999999
2021-03-01,South West,Other medical and therapeutic equipment,968.55
2021-03-01,South West,Other personal effects,4003.8599999999997
2021-03-01,South West,Other services,4226.43
2021-03-01,South West,Other services nec,192673.86000000002
2021-03-01,South West,Passenger transport by road,7281.29
2021-03-01,South West,"Pets, related products and services",1285.71
2021-03-01,South West,Pharmaceutical products,259.06
2021-03-01,South West,"Photographic, cinematographic and optical equipment",1496.95
2021-03-01,South West,Reception and reproduction of sound and pictures,22405.12
2021-03-01,South West,Recording media,300.88
2021-03-01,South West,Repair of audio-visual equipment & related products,506.0
2021-03-01,South West,Repair of household appliances,886.58
2021-03-01,South West,Restaurants & cafes,556.378
2021-03-01,South West,Services for maintenance and repair,2026.78
2021-03-01,South West,Social protection,27688.7
2021-03-01,South West,Solid Fuels,442.68
2021-03-01,South West,Spare parts and accessories,1171.8400000000001
2021-03-01,South West,Spirits,1310.99
2021-03-01,South West,"Sugar, jam, syrups, chocolate and confectionery",212.29999999999998
2021-03-01,South West,Telephone and telefax equipment and services,2263.14
2021-03-01,South West,Tobacco,1520.72
2021-03-01,South West,Tools and equipment for house and garden,4101.32
2021-03-01,South West,Vegetables including potatoes and tubers,917.0600000000001
2021-03-01,South West,Wine,1190.16
2021-03-01,Wales,Appliances and products for personal care,4519.47
2021-03-01,Wales,Beer,362.76
2021-03-01,Wales,Books,481.67
2021-03-01,Wales,Bread and cereals,360.36
2021-03-01,Wales,Canteens,0.0
2021-03-01,Wales,Carpets and other floor coverings,1793.13
2021-03-01,Wales,"Cleaning, repair and hire of clothing",26.25
2021-03-01,Wales,"Coffee, tea and cocoa",252.41
2021-03-01,Wales,Dental services,277.0
2021-03-01,Wales,Domestic services and household services,288.9
2021-03-01,Wales,Equipment for sport and open-air recreation,1943.6599999999999
2021-03-01,Wales,Fish,451.28
2021-03-01,Wales,Food products nec,451.01
2021-03-01,Wales,Footwear including repairs,12959.66
2021-03-01,Wales,Fruit,1041.84
2021-03-01,Wales,Fuels and lubricants,59.98
2021-03-01,Wales,Furniture and furnishings,53291.63
2021-03-01,Wales,"Games, toys and hobbies",2445.9
2021-03-01,Wales,"Gardens, plants and flowers",95.56
2021-03-01,Wales,Garments,17088.93
2021-03-01,Wales,"Glassware, tableware and household utensils",2560.98
2021-03-01,Wales,Hospital services,10374.74
2021-03-01,Wales,Household textiles,5705.34
2021-03-01,Wales,"Jewellery, clocks and watches",12923.61
2021-03-01,Wales,Liquid Fuels,1381.07
2021-03-01,Wales,Maintenance and repairs,3952.1200000000003
2021-03-01,Wales,Major appliances and small electric goods,30496.12
2021-03-01,Wales,Major durables for in/outdoor recreation,483.95
2021-03-01,Wales,Materials for maintenance and repair,672.93
2021-03-01,Wales,Meat,1354.37
2021-03-01,Wales,Medical services and paramedical services,197.0
2021-03-01,Wales,"Milk, cheese and eggs",641.58
2021-03-01,Wales,"Mineral waters, soft drinks and juices",244.51000000000002
2021-03-01,Wales,"Misc. printed matter, stationery, drawing materials",402.29
2021-03-01,Wales,Motorcycles and bicycles,5100.95
2021-03-01,Wales,Non-durable household goods,262.97
2021-03-01,Wales,Oils and fats,182.12
2021-03-01,Wales,Other clothing and clothing accessories,1152.04
2021-03-01,Wales,Other medical and therapeutic equipment,535.33
2021-03-01,Wales,Other personal effects,2258.4300000000003
2021-03-01,Wales,Other services,1936.85
2021-03-01,Wales,Other services nec,60153.6
2021-03-01,Wales,Passenger transport by road,2649.1
2021-03-01,Wales,"Pets, related products and services",549.31
2021-03-01,Wales,Pharmaceutical products,226.07999999999998
2021-03-01,Wales,"Photographic, cinematographic and optical equipment",1496.95
2021-03-01,Wales,Reception and reproduction of sound and pictures,19069.27
2021-03-01,Wales,Recording media,239.13
2021-03-01,Wales,Repair of audio-visual equipment & related products,413.0
2021-03-01,Wales,Repair of household appliances,201.0
2021-03-01,Wales,Restaurants & cafes,253.15
2021-03-01,Wales,Services for maintenance and repair,645.8
2021-03-01,Wales,Social protection,5225.58
2021-03-01,Wales,Solid Fuels,166.2
2021-03-01,Wales,Spare parts and accessories,482.18
2021-03-01,Wales,Spirits,1005.53
2021-03-01,Wales,"Sugar, jam, syrups, chocolate and confectionery",137.81
2021-03-01,Wales,Telephone and telefax equipment and services,1916.62
2021-03-01,Wales,Tobacco,894.9
2021-03-01,Wales,Tools and equipment for house and garden,3063.7400000000002
2021-03-01,Wales,Vegetables including potatoes and tubers,650.77
2021-03-01,Wales,Wine,856.07
2021-03-01,West Midlands,Appliances and products for personal care,5458.39
2021-03-01,West Midlands,Beer,419.99
2021-03-01,West Midlands,Books,1147.63
2021-03-01,West Midlands,Bread and cereals,527.57
2021-03-01,West Midlands,Carpets and other floor coverings,3750.49
2021-03-01,West Midlands,"Cleaning, repair and hire of clothing",146.4
2021-03-01,West Midlands,"Coffee, tea and cocoa",304.8
2021-03-01,West Midlands,Cultural services,1.49
2021-03-01,West Midlands,Dental services,380.32
2021-03-01,West Midlands,Domestic services and household services,316.1
2021-03-01,West Midlands,Equipment for sport and open-air recreation,4161.11
2021-03-01,West Midlands,Fish,701.29
2021-03-01,West Midlands,Food products nec,604.16
2021-03-01,West Midlands,Footwear including repairs,19308.16
2021-03-01,West Midlands,Fruit,1881.54
2021-03-01,West Midlands,Fuels and lubricants,78.48
2021-03-01,West Midlands,Furniture and furnishings,129305.78
2021-03-01,West Midlands,"Games, toys and hobbies",3374.69
2021-03-01,West Midlands,"Gardens, plants and flowers",242.79
2021-03-01,West Midlands,Garments,32091.83
2021-03-01,West Midlands,"Glassware, tableware and household utensils",4859.88
2021-03-01,West Midlands,Hospital services,12578.68
2021-03-01,West Midlands,Household textiles,9305.880000000001
2021-03-01,West Midlands,"Jewellery, clocks and watches",50049.479999999996
2021-03-01,West Midlands,Liquid Fuels,450.98
2021-03-01,West Midlands,Maintenance and repairs,8638.59
2021-03-01,West Midlands,Major appliances and small electric goods,39141.85
2021-03-01,West Midlands,Major durables for in/outdoor recreation,604.0799999999999
2021-03-01,West Midlands,Materials for maintenance and repair,1476.49
2021-03-01,West Midlands,Meat,2016.46
2021-03-01,West Midlands,Medical services and paramedical services,566.0
2021-03-01,West Midlands,"Milk, cheese and eggs",930.35
2021-03-01,West Midlands,"Mineral waters, soft drinks and juices",326.19
2021-03-01,West Midlands,"Misc. printed matter, stationery, drawing materials",529.93
2021-03-01,West Midlands,Motorcycles and bicycles,12003.880000000001
2021-03-01,West Midlands,Non-durable household goods,404.74
2021-03-01,West Midlands,Oils and fats,219.85999999999999
2021-03-01,West Midlands,Other clothing and clothing accessories,1636.77
2021-03-01,West Midlands,Other medical and therapeutic equipment,1804.87
2021-03-01,West Midlands,Other personal effects,4378.4400000000005
2021-03-01,West Midlands,Other services,2989.93
2021-03-01,West Midlands,Other services nec,109697.26000000001
2021-03-01,West Midlands,Passenger transport by road,5605.59
2021-03-01,West Midlands,"Pets, related products and services",933.0
2021-03-01,West Midlands,Pharmaceutical products,303.07
2021-03-01,West Midlands,"Photographic, cinematographic and optical equipment",1496.95
2021-03-01,West Midlands,Reception and reproduction of sound and pictures,28357.07
2021-03-01,West Midlands,Recording media,250.23
2021-03-01,West Midlands,Repair of audio-visual equipment & related products,732.99
2021-03-01,West Midlands,Repair of household appliances,582.5
2021-03-01,West Midlands,Restaurants & cafes,543.683
2021-03-01,West Midlands,Services for maintenance and repair,1517.1000000000001
2021-03-01,West Midlands,Social protection,17611.6
2021-03-01,West Midlands,Solid Fuels,298.0
2021-03-01,West Midlands,Spare parts and accessories,1664.3500000000001
2021-03-01,West Midlands,Spirits,1340.3400000000001
2021-03-01,West Midlands,"Sugar, jam, syrups, chocolate and confectionery",232.12
2021-03-01,West Midlands,Telephone and telefax equipment and services,2619.04
2021-03-01,West Midlands,Tobacco,1689.04
2021-03-01,West Midlands,Tools and equipment for house and garden,4597.46
2021-03-01,West Midlands,Vegetables including potatoes and tubers,1089.71
2021-03-01,West Midlands,Wine,1207.68
2021-03-01,Yorkshire and Humber,Appliances and products for personal care,5520.599999999999
2021-03-01,Yorkshire and Humber,Beer,453.34000000000003
2021-03-01,Yorkshire and Humber,Books,966.72
2021-03-01,Yorkshire and Humber,Bread and cereals,497.51
2021-03-01,Yorkshire and Humber,Canteens,2.05
2021-03-01,Yorkshire and Humber,Carpets and other floor coverings,3971.67
2021-03-01,Yorkshire and Humber,"Cleaning, repair and hire of clothing",198.05
2021-03-01,Yorkshire and Humber,"Coffee, tea and cocoa",296.41
2021-03-01,Yorkshire and Humber,Cultural services,3.7300000000000004
2021-03-01,Yorkshire and Humber,Dental services,346.15
2021-03-01,Yorkshire and Humber,Domestic services and household services,270.95
2021-03-01,Yorkshire and Humber,Equipment for sport and open-air recreation,2986.73
2021-03-01,Yorkshire and Humber,Fish,603.48
2021-03-01,Yorkshire and Humber,Food products nec,657.35
2021-03-01,Yorkshire and Humber,Footwear including repairs,28285.28
2021-03-01,Yorkshire and Humber,Fruit,1587.27
2021-03-01,Yorkshire and Humber,Fuels and lubricants,76.49000000000001
2021-03-01,Yorkshire and Humber,Furniture and furnishings,137466.75
2021-03-01,Yorkshire and Humber,"Games, toys and hobbies",3299.16
2021-03-01,Yorkshire and Humber,"Gardens, plants and flowers",162.37
2021-03-01,Yorkshire and Humber,Garments,43305.22
2021-03-01,Yorkshire and Humber,"Glassware, tableware and household utensils",4042.26
2021-03-01,Yorkshire and Humber,Hospital services,12061.84
2021-03-01,Yorkshire and Humber,Household textiles,7471.4800000000005
2021-03-01,Yorkshire and Humber,"Jewellery, clocks and watches",40495.91
2021-03-01,Yorkshire and Humber,Liquid Fuels,4076.34
2021-03-01,Yorkshire and Humber,Maintenance and repairs,5447.36
2021-03-01,Yorkshire and Humber,Major appliances and small electric goods,41374.0
2021-03-01,Yorkshire and Humber,Major durables for in/outdoor recreation,1343.69
2021-03-01,Yorkshire and Humber,Materials for maintenance and repair,1260.37
2021-03-01,Yorkshire and Humber,Meat,2262.84
2021-03-01,Yorkshire and Humber,Medical services and paramedical services,499.5
2021-03-01,Yorkshire and Humber,"Milk, cheese and eggs",876.46
2021-03-01,Yorkshire and Humber,"Mineral waters, soft drinks and juices",323.25
2021-03-01,Yorkshire and Humber,"Misc. printed matter, stationery, drawing materials",591.29
2021-03-01,Yorkshire and Humber,Motorcycles and bicycles,7844.42
2021-03-01,Yorkshire and Humber,Non-durable household goods,386.78
2021-03-01,Yorkshire and Humber,Oils and fats,217.79
2021-03-01,Yorkshire and Humber,Other clothing and clothing accessories,2107.46
2021-03-01,Yorkshire and Humber,Other medical and therapeutic equipment,1653.74
2021-03-01,Yorkshire and Humber,Other personal effects,7055.150000000001
2021-03-01,Yorkshire and Humber,Other services,2572.73
2021-03-01,Yorkshire and Humber,Other services nec,91494.7
2021-03-01,Yorkshire and Humber,Passenger transport by road,5862.92
2021-03-01,Yorkshire and Humber,"Pets, related products and services",904.29
2021-03-01,Yorkshire and Humber,Pharmaceutical products,296.51
2021-03-01,Yorkshire and Humber,"Photographic, cinematographic and optical equipment",1496.95
2021-03-01,Yorkshire and Humber,Reception and reproduction of sound and pictures,22909.05
2021-03-01,Yorkshire and Humber,Recording media,306.71999999999997
2021-03-01,Yorkshire and Humber,Repair of audio-visual equipment & related products,591.0
2021-03-01,Yorkshire and Humber,Repair of household appliances,654.8
2021-03-01,Yorkshire and Humber,Restaurants & cafes,572.135
2021-03-01,Yorkshire and Humber,Services for maintenance and repair,2529.76
2021-03-01,Yorkshire and Humber,Social protection,15275.240000000002
2021-03-01,Yorkshire and Humber,Solid Fuels,221.56
2021-03-01,Yorkshire and Humber,Spare parts and accessories,1125.85
2021-03-01,Yorkshire and Humber,Spirits,1478.1100000000001
2021-03-01,Yorkshire and Humber,"Sugar, jam, syrups, chocolate and confectionery",220.97
2021-03-01,Yorkshire and Humber,Telephone and telefax equipment and services,2186.54
2021-03-01,Yorkshire and Humber,Tobacco,1572.82
2021-03-01,Yorkshire and Humber,Tools and equipment for house and garden,5753.7
2021-03-01,Yorkshire and Humber,Vegetables including potatoes and tubers,905.15
2021-03-01,Yorkshire and Humber,Wine,1325.97
2021-03-01,catalogue_collections,Appliances and products for personal care,665.94
2021-03-01,catalogue_collections,Carpets and other floor coverings,786.98
2021-03-01,catalogue_collections,Equipment for sport and open-air recreation,251.98000000000002
2021-03-01,catalogue_collections,Food products nec,65.98
2021-03-01,catalogue_collections,Footwear including repairs,9019.32
2021-03-01,catalogue_collections,Furniture and furnishings,10357.93
2021-03-01,catalogue_collections,"Games, toys and hobbies",1039.9
2021-03-01,catalogue_collections,Garments,12366.05
2021-03-01,catalogue_collections,"Glassware, tableware and household utensils",310.02
2021-03-01,catalogue_collections,Household textiles,947.96
2021-03-01,catalogue_collections,"Jewellery, clocks and watches",3670.99
2021-03-01,catalogue_collections,Major appliances and small electric goods,4802.9
2021-03-01,catalogue_collections,Motorcycles and bicycles,822.96
2021-03-01,catalogue_collections,Other clothing and clothing accessories,407.98
2021-03-01,catalogue_collections,Other personal effects,659.98
2021-03-01,catalogue_collections,"Photographic, cinematographic and optical equipment",689.98
2021-03-01,catalogue_collections,Reception and reproduction of sound and pictures,6152.68
2021-03-01,catalogue_collections,Telephone and telefax equipment and services,231.96
2021-04-01,East Anglia,Appliances and products for personal care,6246.53
2021-04-01,East Anglia,Beer,446.56
2021-04-01,East Anglia,Books,1157.97
2021-04-01,East Anglia,Bread and cereals,553.58
2021-04-01,East Anglia,Canteens,53.66
2021-04-01,East Anglia,Carpets and other floor coverings,3971.51
2021-04-01,East Anglia,"Cleaning, repair and hire of clothing",237.01
2021-04-01,East Anglia,"Coffee, tea and cocoa",315.03999999999996
2021-04-01,East Anglia,Cultural services,4.2
2021-04-01,East Anglia,Dental services,466.0
2021-04-01,East Anglia,Domestic services and household services,3509.75
2021-04-01,East Anglia,Equipment for sport and open-air recreation,5278.3
2021-04-01,East Anglia,Fish,687.8399999999999
2021-04-01,East Anglia,Food products nec,650.02
2021-04-01,East Anglia,Footwear including repairs,28193.68
2021-04-01,East Anglia,Fruit,1920.0700000000002
2021-04-01,East Anglia,Fuels and lubricants,88.94
2021-04-01,East Anglia,Furniture and furnishings,133972.29
2021-04-01,East Anglia,"Games, toys and hobbies",3936.21
2021-04-01,East Anglia,"Gardens, plants and flowers",242.54000000000002
2021-04-01,East Anglia,Garments,37577.03
2021-04-01,East Anglia,"Glassware, tableware and household utensils",3590.92
2021-04-01,East Anglia,Hospital services,19973.36
2021-04-01,East Anglia,Household textiles,10725.34
2021-04-01,East Anglia,"Jewellery, clocks and watches",42589.590000000004
2021-04-01,East Anglia,Liquid Fuels,3454.72
2021-04-01,East Anglia,Maintenance and repairs,9067.24
2021-04-01,East Anglia,Major appliances and small electric goods,46629.020000000004
2021-04-01,East Anglia,Major durables for in/outdoor recreation,1118.56
2021-04-01,East Anglia,Materials for maintenance and repair,1379.0900000000001
2021-04-01,East Anglia,Meat,2448.39
2021-04-01,East Anglia,Medical services and paramedical services,1091.0
2021-04-01,East Anglia,"Milk, cheese and eggs",995.3499999999999
2021-04-01,East Anglia,"Mineral waters, soft drinks and juices",350.39
2021-04-01,East Anglia,"Misc. printed matter, stationery, drawing materials",648.16
2021-04-01,East Anglia,Motorcycles and bicycles,11239.800000000001
2021-04-01,East Anglia,Non-durable household goods,453.27
2021-04-01,East Anglia,Oils and fats,241.16
2021-04-01,East Anglia,Other clothing and clothing accessories,2326.3100000000004
2021-04-01,East Anglia,Other medical and therapeutic equipment,2236.12
2021-04-01,East Anglia,Other personal effects,5134.360000000001
2021-04-01,East Anglia,Other services,3739.56
2021-04-01,East Anglia,Other services nec,140347.54
2021-04-01,East Anglia,Passenger transport by road,6129.75
2021-04-01,East Anglia,"Pets, related products and services",1331.8600000000001
2021-04-01,East Anglia,Pharmaceutical products,299.0
2021-04-01,East Anglia,"Photographic, cinematographic and optical equipment",646.96
2021-04-01,East Anglia,Reception and reproduction of sound and pictures,24711.55
2021-04-01,East Anglia,Recording media,348.74
2021-04-01,East Anglia,Repair of audio-visual equipment & related products,463.99
2021-04-01,East Anglia,Repair of household appliances,622.5799999999999
2021-04-01,East Anglia,Restaurants & cafes,724.4300000000001
2021-04-01,East Anglia,Services for maintenance and repair,2611.91
2021-04-01,East Anglia,Social protection,25312.58
2021-04-01,East Anglia,Solid Fuels,607.44
2021-04-01,East Anglia,Spare parts and accessories,1525.51
2021-04-01,East Anglia,Spirits,1412.19
2021-04-01,East Anglia,"Sugar, jam, syrups, chocolate and confectionery",242.67000000000002
2021-04-01,East Anglia,Telephone and telefax equipment and services,2354.92
2021-04-01,East Anglia,Tobacco,1798.98
2021-04-01,East Anglia,Tools and equipment for house and garden,5196.22
2021-04-01,East Anglia,Vegetables including potatoes and tubers,1075.68
2021-04-01,East Anglia,Wine,1381.29
2021-04-01,East Midlands,Appliances and products for personal care,5896.91
2021-04-01,East Midlands,Beer,404.34999999999997
2021-04-01,East Midlands,Books,1038.93
2021-04-01,East Midlands,Bread and cereals,463.17
2021-04-01,East Midlands,Canteens,46.900000000000006
2021-04-01,East Midlands,Carpets and other floor coverings,3134.24
2021-04-01,East Midlands,"Cleaning, repair and hire of clothing",134.7
2021-04-01,East Midlands,"Coffee, tea and cocoa",276.55
2021-04-01,East Midlands,Cultural services,1.46
2021-04-01,East Midlands,Dental services,283.5
2021-04-01,East Midlands,Domestic services and household services,231.45
2021-04-01,East Midlands,Equipment for sport and open-air recreation,3237.84
2021-04-01,East Midlands,Fish,626.62
2021-04-01,East Midlands,Food products nec,587.13
2021-04-01,East Midlands,Footwear including repairs,19700.96
2021-04-01,East Midlands,Fruit,1505.48
2021-04-01,East Midlands,Fuels and lubricants,38.49
2021-04-01,East Midlands,Furniture and furnishings,108287.89
2021-04-01,East Midlands,"Games, toys and hobbies",2814.0699999999997
2021-04-01,East Midlands,"Gardens, plants and flowers",127.67
2021-04-01,East Midlands,Garments,34616.62
2021-04-01,East Midlands,"Glassware, tableware and household utensils",3296.38
2021-04-01,East Midlands,Hospital services,12232.6
2021-04-01,East Midlands,Household textiles,7281.48
2021-04-01,East Midlands,"Jewellery, clocks and watches",36438.24
2021-04-01,East Midlands,Liquid Fuels,2286.48
2021-04-01,East Midlands,Maintenance and repairs,7591.0199999999995
2021-04-01,East Midlands,Major appliances and small electric goods,41685.240000000005
2021-04-01,East Midlands,Major durables for in/outdoor recreation,1489.0
2021-04-01,East Midlands,Materials for maintenance and repair,1071.75
2021-04-01,East Midlands,Meat,1845.5
2021-04-01,East Midlands,Medical services and paramedical services,814.0
2021-04-01,East Midlands,"Milk, cheese and eggs",788.2
2021-04-01,East Midlands,"Mineral waters, soft drinks and juices",283.8
2021-04-01,East Midlands,"Misc. printed matter, stationery, drawing materials",572.3100000000001
2021-04-01,East Midlands,Motorcycles and bicycles,7857.889999999999
2021-04-01,East Midlands,Non-durable household goods,328.93
2021-04-01,East Midlands,Oils and fats,200.23
2021-04-01,East Midlands,Other clothing and clothing accessories,1954.3
2021-04-01,East Midlands,Other medical and therapeutic equipment,1681.3200000000002
2021-04-01,East Midlands,Other personal effects,5069.27
2021-04-01,East Midlands,Other services,2618.8599999999997
2021-04-01,East Midlands,Other services nec,92780.14
2021-04-01,East Midlands,Passenger transport by road,1971.67
2021-04-01,East Midlands,"Pets, related products and services",1003.92
2021-04-01,East Midlands,Pharmaceutical products,267.12
2021-04-01,East Midlands,"Photographic, cinematographic and optical equipment",646.96
2021-04-01,East Midlands,Reception and reproduction of sound and pictures,23817.22
2021-04-01,East Midlands,Recording media,255.48
2021-04-01,East Midlands,Repair of audio-visual equipment & related products,681.5
2021-04-01,East Midlands,Repair of household appliances,603.8
2021-04-01,East Midlands,Restaurants & cafes,454.175
2021-04-01,East Midlands,Services for maintenance and repair,1663.7
2021-04-01,East Midlands,Social protection,12674.3
2021-04-01,East Midlands,Solid Fuels,298.28
2021-04-01,East Midlands,Spare parts and accessories,1223.81
2021-04-01,East Midlands,Spirits,1356.1999999999998
2021-04-01,East Midlands,"Sugar, jam, syrups, chocolate and confectionery",231.81
2021-04-01,East Midlands,Telephone and telefax equipment and services,2077.94
2021-04-01,East Midlands,Tobacco,1590.86
2021-04-01,East Midlands,Tools and equipment for house and garden,4016.92
2021-04-01,East Midlands,Vegetables including potatoes and tubers,973.86
2021-04-01,East Midlands,Wine,1298.84
2021-04-01,London,Appliances and products for personal care,7548.64
2021-04-01,London,Beer,516.09
2021-04-01,London,Books,1291.4
2021-04-01,London,Bread and cereals,687.79
2021-04-01,London,Canteens,91.46
2021-04-01,London,Carpets and other floor coverings,4648.14
2021-04-01,London,"Cleaning, repair and hire of clothing",322.39
2021-04-01,London,"Coffee, tea and cocoa",340.7
2021-04-01,London,Cultural services,7.08
2021-04-01,London,Dental services,688.7
2021-04-01,London,Domestic services and household services,7366.3
2021-04-01,London,Equipment for sport and open-air recreation,4712.93
2021-04-01,London,Fish,825.15
2021-04-01,London,Food products nec,841.27
2021-04-01,London,Footwear including repairs,39813.56
2021-04-01,London,Fruit,2593.65
2021-04-01,London,Fuels and lubricants,142.60999999999999
2021-04-01,London,Furniture and furnishings,180642.77
2021-04-01,London,"Games, toys and hobbies",5132.03
2021-04-01,London,"Gardens, plants and flowers",319.35
2021-04-01,London,Garments,69414.26
2021-04-01,London,"Glassware, tableware and household utensils",6104.78
2021-04-01,London,Hospital services,40644.0
2021-04-01,London,Household textiles,10461.64
2021-04-01,London,"Jewellery, clocks and watches",36798.71
2021-04-01,London,Liquid Fuels,2466.87
2021-04-01,London,Maintenance and repairs,9233.8
2021-04-01,London,Major appliances and small electric goods,39182.270000000004
2021-04-01,London,Major durables for in/outdoor recreation,2007.41
2021-04-01,London,Materials for maintenance and repair,1894.81
2021-04-01,London,Meat,3530.06
2021-04-01,London,Medical services and paramedical services,2152.0
2021-04-01,London,"Milk, cheese and eggs",1212.95
2021-04-01,London,"Mineral waters, soft drinks and juices",407.31
2021-04-01,London,"Misc. printed matter, stationery, drawing materials",692.51
2021-04-01,London,Motorcycles and bicycles,11172.87
2021-04-01,London,Non-durable household goods,543.79
2021-04-01,London,Oils and fats,277.92
2021-04-01,London,Other clothing and clothing accessories,3476.84
2021-04-01,London,Other medical and therapeutic equipment,3474.7
2021-04-01,London,Other personal effects,6167.86
2021-04-01,London,Other services,5335.26
2021-04-01,London,Other services nec,246089.52000000002
2021-04-01,London,Passenger transport by road,10095.4
2021-04-01,London,"Pets, related products and services",1788.36
2021-04-01,London,Pharmaceutical products,346.78
2021-04-01,London,"Photographic, cinematographic and optical equipment",646.96
2021-04-01,London,Reception and reproduction of sound and pictures,25496.72
2021-04-01,London,Recording media,289.45
2021-04-01,London,Repair of audio-visual equipment & related products,828.6
2021-04-01,London,Repair of household appliances,862.65
2021-04-01,London,Restaurants & cafes,944.519
2021-04-01,London,Services for maintenance and repair,4132.35
2021-04-01,London,Social protection,30960.88
2021-04-01,London,Solid Fuels,571.12
2021-04-01,London,Spare parts and accessories,1282.48
2021-04-01,London,Spirits,1954.1599999999999
2021-04-01,London,"Sugar, jam, syrups, chocolate and confectionery",338.04
2021-04-01,London,Telephone and telefax equipment and services,2306.9
2021-04-01,London,Tobacco,2050.16
2021-04-01,London,Tools and equipment for house and garden,6877.46
2021-04-01,London,Vegetables including potatoes and tubers,1361.46
2021-04-01,London,Wine,1817.01
2021-04-01,North,Appliances and products for personal care,4914.18
2021-04-01,North,Beer,369.03000000000003
2021-04-01,North,Books,691.37
